tweet_id	tweet_text
2271	Karen Bass: Pacific Palisades Will Be Rebuilt by 'Outside Consultant' https://breitbart.com/politics/2025/01/28/karen-bass-pacific-palisades-will-be-rebuilt-by-outside-consultant/…
2272	43 near simultaneous forest fires in 2 days in South Korea. This is a map of the fires in Japanese. This is unprecedented & highly coordinated.
2273	this tweet is how i found out the talking tom show ended on a cliffhanger x.com/nevocated_/sta…
2274	A backtest of $HBAR using Bollinger Bands on Hourly Candles from 2025-01-06, to 2025-02-15, delivered a 22% profit! Check out the details! #Crypto #HBAR #daytrading #backtesting #bbands 
2275	Nifty at a Major Turning Point – NR21 Pattern & Key Astro Shifts
2276	Many of the houses destroyed by the Pacific Palisades fires were not covered by private insurance due to state regulations.
2277	"Still doing this ""all opinions are fine"" gimmick in 2025 lmfao"
2278	While wildfire and prescribed fire both produce smoke, controlled burns are a critical tool for preventing catastrophic wildfires and helping restore California’s natural fire cycle.   Carefully managed burns reduce fuel buildup and minimize long-term health and environmental
2279	If I’m gonna be fair these questions needs to be asked today.    Why is the release of the Epstein list always a shit show?    What’s the point of booting out illegals and criminals while somehow becoming a safe haven for the Tate brothers?  Why is Crypto in the toilet if Trump
2280	Firefighters are quickly gaining control of new wildfires as progress continues on the major wildfires impacting Southern California. Here is a summary of the major fires burning in California including the  #Hughesfire #PalisadesFire #EatonFire #LilacFire #ClayFire #LAFires
2281	Content Day Notes: Drivers Wowed by Early Days with FOX https://indycar.com/news/2025/01/01-15-ContentDay-Notebook… #IndyCar
2282	This is the #HillcrestFire, which is 5 acres with a moderate rate of spread; ground crews are working on getting a line around it
2283	Water system management in Pacific Palisades was a colossal failure that burned the entire neighborhood to the ground.   And as long as Democrats have the all-purpose bogeyman of “climate change” to blame, they will continue to ignore the real problems.
2284	Today was the first day we didn’t have a new fire break out causing evacuation orders. Those of us living in or near the various mountain ranges have been running from fire assaults on all sides since Tuesday. It’s like we’ve been playing evacuation musical chairs. Palisades Fire has crept up on us and remains a threat but fire crews are doing an incredible job keeping it from crossing their barrier. Big difference in smoke between 11am and 3pm today. We’re still not out of the woods. Flare ups keep happening and new fires can break out in these coming days, but these fighters are doing great.
2285	No better or quicker way to solve California’s cost of living crisis than to abolish the state income tax.  Let’s put money back into Californians’ pockets and lower costs for everybody. #BiancoForGovernor
2286	24 died, 19 injured so far, mostly elderly. Included 2 fire fighters & 2 govt officials.
2287	"Setting major forest fires is low-hanging fruit for angry haters and terrorists. And the idea spreads via all the MSM coverage. ""Hey, I could do that, and not get caught."" If you wait for the right conditions, such as with the santa ana winds in the Palisades/Malibu fire, you can"
2288	SHES ALMOST HERE BITCHES WE HAVE ARRIVED AT THE LISA ALTER EGO PREMIERE
2289	"“California Wildfire Updates: Palisades, Eaton Fires More Than 96% Contained” https://forbes.com/sites/antoniopequenoiv/2025/01/30/california-wildfire-updates-palisades-eaton-fires-more-than-96-contained/ - via 
@Forbes
 "
2290	2020: Trump warned Gavin Newsom about the lack of wildfire prevention in California.  2021: It turned out Newsom lied about wildfire prevention.  2024: Newsom cuts California fire budgets by $101 million.  2025: Newsom declares a state of emergency for wildfire prevention
2291	HELP ME BREATHE THEY ARE PULLING THIS OUT OF THEIR ASSS
2292	Nightmare Fuel Two men and a dog trapped in a home surrounded by the Palisades fire.
2293	F.D.A. Issues Warning About Galaxy Gas and Other Nitrous Products
2294	LAFD actions in Palisades fire shrouded in secrecy as city refuses to release records
2295	Firefighters are battling four separate blazes across Los Angeles County, including the 2,900-acre Palisades Fire and new fires in Sylmar (50 acres) and Tamarack. Heavy wind causing huge spread of fire  People are evacuating their homes in massive numbers and running for their
2296	CRITICAL UPDATE: Pacific Palisades fire exploding to 770+ acres in 4hrs. PCH closed, Sunset Blvd gridlocked with 100+ abandoned cars. Multiple zones under mandatory evacuation from Palisades to Las Flores. Extremely dangerous fire conditions with 6% humidity. If evacuating, leave
2297	Officials were warned of failing water system before Palisades fire. Fixes never happened. This is why competence and accountabilty matters. We ⁦@latimes⁩ will keep investigating .  https://latimes.com/california/story/2025-01-24/malibu-water-capacity-upgrades-palisades-fire…
2298	My fellow Californians, vote Independent or vote Republican, but do not vote Democrat.
2299	#BreakingNews: A man was just apprehended by neighbors after he ignited a brush fire near Woolsey Canyon and The Chatsworth Reservoir area of Los Angeles County.  They detained him until a Sheriff's Deputy could arrive to make an arrest.   LA County Engine 75 was the first on
2300	"JANUARY 23 UPDATE: LADWP and mutual partners from 
@PGE4Me
 and 
@NTUAUtilities
, continue to repair damaged power lines in Pacific Palisades and adjoining communities, ensuring safe restoration once fire holds are lifted. 

Read more: https://ow.ly/eLAA50UMfV9"
2301	us? a hug
2302	@AlexPadilla4CA  please do not embarrass your constituents in California. Kash Patel speaks English. He does not need for you to spell out the word  Y-E-S
2303	SIGMET NOVEMBER 2 has been issued for Severe Turbulence until 0357Z 28 Feb 2025. #aviation
2304	An emotional moment at San Quentin prison in California played out when black Labradors were reunited with inmates Jared Hansen and Chase Benoit, who helped train the pups to be service dogs for people with disabilities.  @WhitJohnson  shares the story. https://abcnews.link/q3M1N14
2305	Update: President Trump was right! Los Angeles issues only 4 permits to rebuild homes after devastating Palisades fire! City will make it impossible to rebuild!!
2306	Only 4 Permits Have Been Issued For Rebuilding L.A. Homes Destroyed In January Wildfires https://oann.com/newsroom/only-4-permits-have-been-issued-for-rebuilding-l-a-homes-destroyed-in-january-wildfires/… #OAN
2307	2025 is indeed still your year, FELIP!  SKYHI ID FEATURES FELIP @felipsuperior  #FELIP
2308	Upcoming Event: Play Day '25 with the YMCA for Wildfire Victims - 3/29/2025  https://tinyurl.com/2b3n5tyn
2309	 JUST IN: HORRIFYING video coming out of Pacific Palisades, California as wildfires run rampant due to high winds  This is getting incredibly bad incredibly quickly.
2310	Luego de aquellos impresionantes y destructivos incendios forestales de semanas anteriores, ahora las lluvias van a causar estragos. Un enorme frente se arrima a las costas californianas, incluída la de Los Angeles
2311	Woman walking in traffic with large knife in West Hills, California
2312	She should've done ASMR and never touched rap
2313	PLAYER SIGNING We have added RHP Kam Sparrowhawk to our roster for the 2025 season. The 6’ sophomore is from Regina, Saskatchewan & joins us from UFV. Welcome to Moose Jaw, Kam! #baseball #wcbl #millerexpress #millerexpressbaseball  @UFVbaseball_  @wcbleague
2314	Warning - This headline is not about Home Insurance.  Exit California while there's still time.  x.com/ankitatIIMA/st…
2315	DOGE targets U.S. health agencies, gains access to payment systems Associates of Elon Musk’s Department of Government Efficiency have fanned out across the federal government in recent days, alarming some career employees.
2316	"Nicole Shanahan: ""Let's talk more about what's going on here in LA right now. Many people believe that Karen Bass is doing a land grab. With the Palisades. It just so happened there was a law, and I gotta go deeper into it, that states that, like, multifamily complexes of any new"
2317	After 4 years........ they are back in theaters!    Welcome back to the big screen  Looney Tunes!    2021     //      2025    #TheDayTheEarthBlewUp #TheDayTheEarthBlewUpALooneyTunesMovie #looneytunesmovie
2318	Ivanka Trump visits Altadena and Los Angeles, meets wildfire victims
2319	You have to dig through the article but the gist of it is that there were 50+mph winds.
2320	Your 2025 CIAA Step Show CHAMPIONS! 
2321	A fast-moving brush fire driven by dangerously high-speed Santa Ana winds threatened homes in the Pacific Palisades area of Los Angeles, prompting mass evacuation orders there for about 30,000 residents and cutting power.
2322	One of the best things about living in rural California is that I get to sit on my porch drinking a beer looking at this while laughing at the city dwellers complaining about shit they know nothing about. Post your photos rural Californians!!
2323	#BREAKING: The Palisades Fire alone could become the “costliest” wildfire in U.S. history, according to reports, with LAFD Chief stating there are not enough firefighters to combat the blaze.
2324	FIRE START TIMES AS FOLLOWS  Jan 7th, 2025 1. Palisades Fire: 10:30 AM 2. Eaton Fire: 6:18 PM 3. Bert Fire: 9:06 PM 4. Hurst Fire: 10:10 PM  Jan 8th, 2025 5: Tyler Fire: 3:03 AM 6. Woodley Fire:  6:15 AM 7. Lidia Fire: 10:44 AM 8. Olivas Fire: 10:44 AM 9. Gulch Fire: 3:44 PM 10.
2325	"Flood Risk May Surpass Wildfire Risk in California By 2025, Adding To Home Insurance Costs
https://housing-trends.com/agent-news/rose-capurro/507550-Flood-Risk-May-Surpass-Wildfire-Risk-in-California-By-2025%2C-
Contact me to discuss the latest scoop in real estate!"
